timestamp,ticker,title,status,market_type,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-10-26T20:52:13.302560Z,KXNBAGAME-25OCT27OKCDAL-OKC,Oklahoma City vs Dallas Winner?,active,binary,0.76,0.98,0.8,0.02,0.2,0.98,0.24,0.02,0.04,0.04,47,18,1138350.59,2188.0
2025-10-26T20:52:13.375517Z,KXNBAGAME-25OCT27OKCDAL-DAL,Oklahoma City vs Dallas Winner?,active,binary,0.23,0.98,0.26,0.02,0.74,0.98,0.77,0.02,0.03,0.03,23,28,1138346.94,2518.0
2025-10-26T20:52:13.454510Z,KXNBAGAME-25OCT27MEMGSW-MEM,Memphis vs Golden State Winner?,active,binary,0.28,0.98,0.41,0.02,0.59,0.98,0.72,0.02,0.13,0.13,27,28,1136741.86,435.0
2025-10-26T20:52:13.536061Z,KXNBAGAME-25OCT27MEMGSW-GSW,Memphis vs Golden State Winner?,active,binary,0.63,0.98,0.73,0.02,0.27,0.98,0.37,0.02,0.1,0.1,43,18,1133483.93,2936.0
2025-10-26T20:52:13.698024Z,KXNBAGAME-25OCT27PORLAL-LAL,Portland vs Los Angeles L Winner?,active,binary,0.47,0.98,0.62,0.02,0.38,0.98,0.53,0.02,0.15,0.15,40,25,1124322.03,4037.0
2025-10-26T20:52:13.768494Z,KXNBAGAME-25OCT27ORLPHI-ORL,Orlando vs Philadelphia Winner?,active,binary,0.54,0.98,0.57,0.02,0.43,0.98,0.46,0.02,0.03,0.03,38,25,1123197.14,5026.0
2025-10-26T20:52:13.849260Z,KXNBAGAME-25OCT27ORLPHI-PHI,Orlando vs Philadelphia Winner?,active,binary,0.47,0.98,0.51,0.02,0.49,0.98,0.53,0.02,0.04,0.04,39,26,1122902.74,5046.0
2025-10-26T20:52:14.895974Z,KXNBAGAME-25OCT27PORLAL-POR,Portland vs Los Angeles L Winner?,active,binary,0.42,0.98,0.57,0.02,0.43,0.98,0.58,0.02,0.15,0.15,32,25,1121027.01,21323.0
2025-10-26T20:52:15.002641Z,KXNBAGAME-25OCT27DENMIN-MIN,Denver vs Minnesota Winner?,active,binary,0.46,0.98,0.52,0.02,0.48,0.98,0.54,0.02,0.06,0.06,32,19,1114831.81,2070.0
2025-10-26T20:52:15.140757Z,KXNBAGAME-25OCT27BOSNOP-BOS,Boston vs New Orleans Winner?,active,binary,0.36,0.98,0.61,0.02,0.39,0.98,0.64,0.02,0.25,0.25,32,27,1095645.48,89.0
2025-10-26T20:52:15.461448Z,KXNBAGAME-25OCT27BOSNOP-NOP,Boston vs New Orleans Winner?,active,binary,0.43,0.98,0.68,0.02,0.32,0.98,0.57,0.02,0.25,0.25,34,24,1095219.08,272.0
2025-10-26T20:52:15.574181Z,KXNBAGAME-25OCT27BKNHOU-BKN,Brooklyn vs Houston Winner?,active,binary,0.13,0.98,0.18,0.02,0.82,0.98,0.87,0.02,0.05,0.05,13,30,1032743.8,3651.0
2025-10-26T20:52:15.950762Z,KXNBAGAME-25OCT27BKNHOU-HOU,Brooklyn vs Houston Winner?,active,binary,0.85,0.98,0.88,0.02,0.12,0.98,0.15,0.02,0.03,0.03,47,10,1030694.17,3105.0
2025-10-26T20:52:16.030369Z,KXNFLGAME-25OCT30BALMIA-BAL,Baltimore at Miami Winner?,active,binary,0.73,0.98,0.77,0.02,0.23,0.98,0.27,0.02,0.04,0.04,37,16,72677.1,1906.0
2025-10-26T20:52:16.177225Z,KXNFLGAME-25NOV02CARGB-GB,Carolina at Green Bay Winner?,active,binary,0.81,0.98,0.85,0.02,0.15,0.98,0.19,0.02,0.04,0.04,38,8,60406.25,938.0
2025-10-26T20:52:31.434018Z,KXNFLGAME-25OCT27WASKC-KC,Washington at Kansas City Winner?,active,binary,0.85,0.98,0.86,0.02,0.14,0.98,0.15,0.02,0.01,0.01,78,14,7702042.17,199817.0
2025-10-26T20:52:31.603280Z,KXNFLGAME-25OCT26GBPIT-PIT,Green Bay at Pittsburgh Winner?,active,binary,0.41,0.98,0.42,0.02,0.58,0.98,0.59,0.02,0.01,0.01,39,53,7308478.06,689788.0
2025-10-26T20:52:31.670828Z,KXNFLGAME-25OCT26GBPIT-GB,Green Bay at Pittsburgh Winner?,active,binary,0.58,0.98,0.59,0.02,0.41,0.98,0.42,0.02,0.01,0.01,54,36,5770220.51,323912.0
2025-10-26T20:52:31.736744Z,KXNFLGAME-25OCT27WASKC-WAS,Washington at Kansas City Winner?,active,binary,0.14,0.98,0.15,0.02,0.85,0.98,0.86,0.02,0.01,0.01,14,79,5734407.16,364464.0
2025-10-26T20:52:31.805455Z,KXNFLGAME-25OCT26TBNO-TB,Tampa Bay at New Orleans Winner?,active,binary,0.77,0.98,0.79,0.02,0.21,0.98,0.23,0.02,0.02,0.02,67,19,2735603.53,5098312.0
2025-10-26T20:52:31.876073Z,KXNFLGAME-25OCT26TBNO-NO,Tampa Bay at New Orleans Winner?,active,binary,0.21,0.98,0.23,0.02,0.77,0.98,0.79,0.02,0.02,0.02,21,66,2680759.37,1767215.0
2025-10-26T20:52:31.943530Z,KXNFLGAME-25OCT26DALDEN-DAL,Dallas at Denver Winner?,active,binary,0.27,0.98,0.28,0.02,0.72,0.98,0.73,0.02,0.01,0.01,27,47,2092877.05,5205370.0
2025-10-26T20:52:32.111862Z,KXNFLGAME-25OCT26DALDEN-DEN,Dallas at Denver Winner?,active,binary,0.72,0.98,0.73,0.02,0.27,0.98,0.28,0.02,0.01,0.01,51,27,2036908.73,1709808.0
2025-10-26T20:52:32.193202Z,KXNBAGAME-25OCT26LALSAC-SAC,Los Angeles L vs Sacramento Winner?,active,binary,0.55,0.98,0.56,0.02,0.44,0.98,0.45,0.02,0.01,0.01,39,23,1662385.94,365414.0
2025-10-26T20:52:32.265153Z,KXNBAGAME-25OCT26LALSAC-LAL,Los Angeles L vs Sacramento Winner?,active,binary,0.44,0.98,0.45,0.02,0.55,0.98,0.56,0.02,0.01,0.01,34,25,1662371.37,151163.0
2025-10-26T20:52:32.345867Z,KXNFLGAME-25OCT26TENIND-IND,Tennessee at Indianapolis Winner?,active,binary,0.95,0.98,0.96,0.02,0.04,0.98,0.05,0.02,0.01,0.01,93,4,1624093.63,1782027.0
2025-10-26T20:52:32.415283Z,KXNFLGAME-25OCT26TENIND-TEN,Tennessee at Indianapolis Winner?,active,binary,0.04,0.98,0.06,0.02,0.94,0.98,0.96,0.02,0.02,0.02,4,92,1587086.57,1740007.0
2025-10-26T20:52:32.582317Z,KXNBAGAME-25OCT26CHAWAS-CHA,Charlotte vs Washington Winner?,active,binary,0.44,0.98,0.45,0.02,0.55,0.98,0.56,0.02,0.01,0.01,35,30,1560572.28,97087.0
2025-10-26T20:52:32.660299Z,KXNBAGAME-25OCT26TORDAL-TOR,Toronto vs Dallas Winner?,active,binary,0.51,0.98,0.52,0.02,0.48,0.98,0.49,0.02,0.01,0.01,35,24,1533558.57,178890.0
2025-10-26T20:52:32.735988Z,KXNBAGAME-25OCT26MILCLE-CLE,Milwaukee vs Cleveland Winner?,active,binary,0.68,0.98,0.69,0.02,0.31,0.98,0.32,0.02,0.01,0.01,46,23,1531145.27,80262.0
2025-10-26T20:52:32.813084Z,KXNBAGAME-25OCT26PORLAC-LAC,Portland vs Los Angeles C Winner?,active,binary,0.73,0.98,0.74,0.02,0.26,0.98,0.27,0.02,0.01,0.01,46,18,1528609.69,64523.0
2025-10-26T20:52:32.888460Z,KXNBAGAME-25OCT26TORDAL-DAL,Toronto vs Dallas Winner?,active,binary,0.48,0.98,0.49,0.02,0.51,0.98,0.52,0.02,0.01,0.01,36,27,1514035.85,65053.0
2025-10-26T20:52:32.962188Z,KXNBAGAME-25OCT26CHAWAS-WAS,Charlotte vs Washington Winner?,active,binary,0.54,0.98,0.55,0.02,0.45,0.98,0.46,0.02,0.01,0.01,40,24,1499205.67,28861.0
2025-10-26T20:52:33.125232Z,KXNBAGAME-25OCT26NYKMIA-MIA,New York vs Miami Winner?,active,binary,0.4,0.98,0.41,0.02,0.59,0.98,0.6,0.02,0.01,0.01,36,27,1481972.05,27982.0
2025-10-26T20:52:33.244807Z,KXNBAGAME-25OCT26INDMIN-MIN,Indiana vs Minnesota Winner?,active,binary,0.83,0.98,0.84,0.02,0.16,0.98,0.17,0.02,0.01,0.01,50,14,1477819.95,24125.0
2025-10-26T20:52:33.310047Z,KXNBAGAME-25OCT26MILCLE-MIL,Milwaukee vs Cleveland Winner?,active,binary,0.31,0.98,0.32,0.02,0.68,0.98,0.69,0.02,0.01,0.01,30,35,1432779.3,307272.0
2025-10-26T20:52:33.384789Z,KXNBAGAME-25OCT26NYKMIA-NYK,New York vs Miami Winner?,active,binary,0.59,0.98,0.6,0.02,0.4,0.98,0.41,0.02,0.01,0.01,43,23,1430594.41,264634.0
2025-10-26T20:52:33.460203Z,KXNBAGAME-25OCT26PORLAC-POR,Portland vs Los Angeles C Winner?,active,binary,0.26,0.98,0.27,0.02,0.73,0.98,0.74,0.02,0.01,0.01,26,29,1391326.98,158579.0
2025-10-26T20:52:33.629833Z,KXNBAGAME-25OCT26INDMIN-IND,Indiana vs Minnesota Winner?,active,binary,0.16,0.98,0.17,0.02,0.83,0.98,0.84,0.02,0.01,0.01,16,34,1303332.24,148359.0
2025-10-26T20:52:33.712654Z,KXNBAGAME-25OCT27CLEDET-CLE,Cleveland vs Detroit Winner?,active,binary,0.53,0.98,0.56,0.02,0.44,0.98,0.47,0.02,0.03,0.03,39,26,1243924.91,1517.0
2025-10-26T20:52:33.784523Z,KXNBAGAME-25OCT27CLEDET-DET,Cleveland vs Detroit Winner?,active,binary,0.45,0.98,0.48,0.02,0.52,0.98,0.55,0.02,0.03,0.03,36,28,1242660.88,423.0
2025-10-26T20:52:33.906994Z,KXNBAGAME-25OCT26BOSDET-BOS,Boston vs Detroit Winner?,active,binary,0.42,0.98,0.43,0.02,0.57,0.98,0.58,0.02,0.01,0.01,39,37,1216453.8,907822.0
2025-10-26T20:52:33.984592Z,KXNBAGAME-25OCT26BOSDET-DET,Boston vs Detroit Winner?,active,binary,0.57,0.98,0.58,0.02,0.42,0.98,0.43,0.02,0.01,0.01,39,36,1211877.46,750088.0
2025-10-26T20:52:34.057120Z,KXNBAGAME-25OCT27ATLCHI-CHI,Atlanta vs Chicago Winner?,active,binary,0.48,0.98,0.52,0.02,0.48,0.98,0.52,0.02,0.04,0.04,41,28,1153271.63,1451.0
2025-10-26T20:52:34.225609Z,KXNBAGAME-25OCT27ATLCHI-ATL,Atlanta vs Chicago Winner?,active,binary,0.51,0.98,0.54,0.02,0.46,0.98,0.49,0.02,0.03,0.03,36,25,1152573.19,255.0
2025-10-26T20:52:34.366244Z,KXNBAGAME-25OCT27PHXUTA-PHX,Phoenix vs Utah Winner?,active,binary,0.5,0.98,0.54,0.02,0.46,0.98,0.5,0.02,0.04,0.04,36,25,1151157.48,637.0
2025-10-26T20:52:34.472077Z,KXNBAGAME-25OCT27PHXUTA-UTA,Phoenix vs Utah Winner?,active,binary,0.5,0.98,0.54,0.02,0.46,0.98,0.5,0.02,0.04,0.04,42,29,1151045.72,912.0
2025-10-26T20:52:34.558818Z,KXNBAGAME-25OCT27TORSAS-SAS,Toronto vs San Antonio Winner?,active,binary,0.61,0.98,0.76,0.02,0.24,0.98,0.39,0.02,0.15,0.15,41,19,1143670.12,3059.0
2025-10-26T20:52:34.723098Z,KXNBAGAME-25OCT27TORSAS-TOR,Toronto vs San Antonio Winner?,active,binary,0.29,0.98,0.43,0.02,0.57,0.98,0.71,0.02,0.14,0.14,28,28,1143412.5,1288.0
2025-10-26T20:52:34.801843Z,KXNBAGAME-25OCT27DENMIN-DEN,Denver vs Minnesota Winner?,active,binary,0.52,0.98,0.55,0.02,0.45,0.98,0.48,0.02,0.03,0.03,38,27,1142765.68,808.0
2025-10-26T20:52:34.877746Z,KXNBAGAME-25OCT27OKCDAL-OKC,Oklahoma City vs Dallas Winner?,active,binary,0.76,0.98,0.8,0.02,0.2,0.98,0.24,0.02,0.04,0.04,47,18,1138350.59,2188.0
2025-10-26T20:52:34.963809Z,KXNBAGAME-25OCT27OKCDAL-DAL,Oklahoma City vs Dallas Winner?,active,binary,0.23,0.98,0.26,0.02,0.74,0.98,0.77,0.02,0.03,0.03,23,28,1138346.94,2518.0
2025-10-26T20:52:35.038019Z,KXNBAGAME-25OCT27MEMGSW-MEM,Memphis vs Golden State Winner?,active,binary,0.28,0.98,0.41,0.02,0.59,0.98,0.72,0.02,0.13,0.13,27,28,1136741.86,435.0
2025-10-26T20:52:35.201811Z,KXNBAGAME-25OCT27MEMGSW-GSW,Memphis vs Golden State Winner?,active,binary,0.63,0.98,0.73,0.02,0.27,0.98,0.37,0.02,0.1,0.1,43,18,1133483.93,2936.0
2025-10-26T20:52:35.291511Z,KXNBAGAME-25OCT27PORLAL-LAL,Portland vs Los Angeles L Winner?,active,binary,0.47,0.98,0.62,0.02,0.38,0.98,0.53,0.02,0.15,0.15,40,25,1125474.97,4037.0
2025-10-26T20:52:35.352550Z,KXNBAGAME-25OCT27ORLPHI-ORL,Orlando vs Philadelphia Winner?,active,binary,0.54,0.98,0.57,0.02,0.43,0.98,0.46,0.02,0.03,0.03,38,25,1123197.14,5026.0
2025-10-26T20:52:35.420312Z,KXNBAGAME-25OCT27PORLAL-POR,Portland vs Los Angeles L Winner?,active,binary,0.42,0.98,0.53,0.02,0.47,0.98,0.58,0.02,0.11,0.11,31,26,1123077.35,21323.0
2025-10-26T20:52:35.492200Z,KXNBAGAME-25OCT27ORLPHI-PHI,Orlando vs Philadelphia Winner?,active,binary,0.47,0.98,0.51,0.02,0.49,0.98,0.53,0.02,0.04,0.04,39,26,1122902.74,5046.0
2025-10-26T20:52:35.566651Z,KXNBAGAME-25OCT27DENMIN-MIN,Denver vs Minnesota Winner?,active,binary,0.46,0.98,0.52,0.02,0.48,0.98,0.54,0.02,0.06,0.06,32,19,1114831.81,2070.0
2025-10-26T20:52:35.724272Z,KXNBAGAME-25OCT27BOSNOP-BOS,Boston vs New Orleans Winner?,active,binary,0.36,0.98,0.61,0.02,0.39,0.98,0.64,0.02,0.25,0.25,32,27,1095645.48,89.0
2025-10-26T20:52:35.799396Z,KXNBAGAME-25OCT27BOSNOP-NOP,Boston vs New Orleans Winner?,active,binary,0.43,0.98,0.68,0.02,0.32,0.98,0.57,0.02,0.25,0.25,34,24,1095219.08,272.0
2025-10-26T20:52:35.870596Z,KXNBAGAME-25OCT27BKNHOU-BKN,Brooklyn vs Houston Winner?,active,binary,0.13,0.98,0.18,0.02,0.82,0.98,0.87,0.02,0.05,0.05,13,30,1032743.8,3651.0
2025-10-26T20:52:35.946466Z,KXNBAGAME-25OCT27BKNHOU-HOU,Brooklyn vs Houston Winner?,active,binary,0.85,0.98,0.88,0.02,0.12,0.98,0.15,0.02,0.03,0.03,47,10,1030694.17,3105.0
2025-10-26T20:52:36.022455Z,KXNFLGAME-25OCT30BALMIA-BAL,Baltimore at Miami Winner?,active,binary,0.73,0.98,0.77,0.02,0.23,0.98,0.27,0.02,0.04,0.04,37,16,72677.1,1906.0
2025-10-26T20:52:36.096670Z,KXNFLGAME-25NOV02CARGB-GB,Carolina at Green Bay Winner?,active,binary,0.81,0.98,0.85,0.02,0.15,0.98,0.19,0.02,0.04,0.04,38,8,60426.74,938.0
2025-10-26T20:52:51.454043Z,KXNFLGAME-25OCT27WASKC-KC,Washington at Kansas City Winner?,active,binary,0.85,0.98,0.86,0.02,0.14,0.98,0.15,0.02,0.01,0.01,78,14,7702041.31,199817.0
2025-10-26T20:52:51.537048Z,KXNFLGAME-25OCT26GBPIT-PIT,Green Bay at Pittsburgh Winner?,active,binary,0.41,0.98,0.42,0.02,0.58,0.98,0.59,0.02,0.01,0.01,39,53,7308389.02,689788.0
2025-10-26T20:52:51.618771Z,KXNFLGAME-25OCT26GBPIT-GB,Green Bay at Pittsburgh Winner?,active,binary,0.58,0.98,0.59,0.02,0.41,0.98,0.42,0.02,0.01,0.01,54,36,5770202.81,323912.0
2025-10-26T20:52:51.725142Z,KXNFLGAME-25OCT27WASKC-WAS,Washington at Kansas City Winner?,active,binary,0.14,0.98,0.15,0.02,0.85,0.98,0.86,0.02,0.01,0.01,14,79,5734405.36,364464.0
2025-10-26T20:52:51.799298Z,KXNFLGAME-25OCT26TBNO-TB,Tampa Bay at New Orleans Winner?,active,binary,0.78,0.98,0.79,0.02,0.21,0.98,0.22,0.02,0.01,0.01,69,19,2779943.65,5098312.0
2025-10-26T20:52:51.871721Z,KXNFLGAME-25OCT26TBNO-NO,Tampa Bay at New Orleans Winner?,active,binary,0.21,0.98,0.23,0.02,0.77,0.98,0.79,0.02,0.02,0.02,21,67,2709924.62,1767215.0
2025-10-26T20:52:52.036544Z,KXNFLGAME-25OCT26DALDEN-DAL,Dallas at Denver Winner?,active,binary,0.27,0.98,0.28,0.02,0.72,0.98,0.73,0.02,0.01,0.01,27,49,2099533.65,5205370.0
2025-10-26T20:52:52.111183Z,KXNFLGAME-25OCT26DALDEN-DEN,Dallas at Denver Winner?,active,binary,0.72,0.98,0.73,0.02,0.27,0.98,0.28,0.02,0.01,0.01,51,27,2027959.07,1709808.0
2025-10-26T20:52:52.179883Z,KXNBAGAME-25OCT26LALSAC-SAC,Los Angeles L vs Sacramento Winner?,active,binary,0.55,0.98,0.56,0.02,0.44,0.98,0.45,0.02,0.01,0.01,39,23,1662325.88,365414.0
2025-10-26T20:52:52.247151Z,KXNBAGAME-25OCT26LALSAC-LAL,Los Angeles L vs Sacramento Winner?,active,binary,0.44,0.98,0.45,0.02,0.55,0.98,0.56,0.02,0.01,0.01,34,25,1662251.25,151163.0
2025-10-26T20:52:52.317223Z,KXNBAGAME-25OCT26CHAWAS-CHA,Charlotte vs Washington Winner?,active,binary,0.44,0.98,0.45,0.02,0.55,0.98,0.56,0.02,0.01,0.01,33,28,1560572.28,97087.0
2025-10-26T20:52:52.386034Z,KXNBAGAME-25OCT26TORDAL-TOR,Toronto vs Dallas Winner?,active,binary,0.51,0.98,0.52,0.02,0.48,0.98,0.49,0.02,0.01,0.01,35,24,1533298.57,178890.0
2025-10-26T20:52:52.559697Z,KXNBAGAME-25OCT26MILCLE-CLE,Milwaukee vs Cleveland Winner?,active,binary,0.68,0.98,0.69,0.02,0.31,0.98,0.32,0.02,0.01,0.01,46,23,1530916.83,80262.0
2025-10-26T20:52:52.637160Z,KXNBAGAME-25OCT26PORLAC-LAC,Portland vs Los Angeles C Winner?,active,binary,0.73,0.98,0.74,0.02,0.26,0.98,0.27,0.02,0.01,0.01,46,18,1528609.69,64523.0
2025-10-26T20:52:52.706227Z,KXNBAGAME-25OCT26TORDAL-DAL,Toronto vs Dallas Winner?,active,binary,0.48,0.98,0.49,0.02,0.51,0.98,0.52,0.02,0.01,0.01,36,27,1514035.85,65053.0
2025-10-26T20:52:52.776943Z,KXNBAGAME-25OCT26CHAWAS-WAS,Charlotte vs Washington Winner?,active,binary,0.54,0.98,0.55,0.02,0.45,0.98,0.46,0.02,0.01,0.01,38,23,1499205.67,28861.0
2025-10-26T20:52:52.850575Z,KXNBAGAME-25OCT26NYKMIA-MIA,New York vs Miami Winner?,active,binary,0.4,0.98,0.41,0.02,0.59,0.98,0.6,0.02,0.01,0.01,38,29,1479885.25,27982.0
